,Unnamed: 0,ifm_start,ifm_peak_freq_resolution,ifm_terminal_frequency,ifm_duration,ifm_peak_frequency,ifm_rms,ifm_stop,ifm_peak_amplitude,ifm_region_id,cf_start,cf_peak_freq_resolution,cf_terminal_frequency,cf_duration,cf_peak_frequency,cf_rms,cf_stop,cf_peak_amplitude,cf_region_id,tfm_start,tfm_peak_freq_resolution,tfm_terminal_frequency,tfm_duration,tfm_peak_frequency,tfm_rms,tfm_stop,tfm_peak_amplitude,tfm_region_id,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db,ifm_rmsdb,tfm_rmsdb,cf_rmsdb,ifm_bw,tfm_bw,annot_end_time,annot_start_time,posix_end_time,posix_start_time,groupsize
204,191,,,,,,,,,,0.001568,182.21574344023327,107181.91760845792,10.972000000000001,107.45534086766317,0.02651298010718974,0.01254,0.052490234375,cf1,0.01254,892.8571428571429,91.3978494623656,2.232,108422.93906810037,0.019640772577836897,0.014772,0.04681396484375,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_113_hp,-10,Aditya_2018-08-19_0120-0200_113,1,,,,-7.98078837885517,-10.6596272509965,-33.15029340480578,-34.349805824450435,-42.09511095637376,-39.41627208423243,-31.435483705377266,-24.92341090375639,,-34.136828661233636,-31.53082908067003,,16.057491405297565,2018-08-19 01:54:35,2018-08-19 01:54:34,1534636475.0,1534636474.0,single
205,192,0.00094,1336.8983957219252,94.75806451612905,1.4880000000000002,102150.5376344086,0.011700576359560271,0.002428,0.027923583984375,fm1,0.002428,129.33264355923436,105331.2629399586,15.456,105.3312629399586,0.03912445448351005,0.017884,0.076446533203125,cf1,0.017884,1190.4761904761906,96.29186602870814,1.6720000000000002,103468.89952153113,0.023064719336429902,0.019556,0.05133056640625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,-10,Aditya_2018-08-19_0120-0200_119,1,,,,-8.016832765458958,-5.896877032496884,-36.39936516939041,-34.39139835231285,-43.30899317644249,-45.428948909404575,-37.41211614394561,-31.11863115973439,-38.63585489565539,-32.74103651491995,-28.151034096361933,10.573198423829556,9.039396911250456,2018-08-19 01:55:07,2018-08-19 01:55:06,1534636507.0,1534636506.0,single
206,193,,,,,,,,,,0.001172,140.21312394840157,107182.94051627387,14.256,107.2530864197531,0.041314704405999485,0.015428,0.07977294921875,cf1,0.015428,1012.1457489878543,90.44715447154472,1.9680000000000002,102134.14634146342,0.03496954187374073,0.017396000000000002,0.08245849609375,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_120_hp,-10,Aditya_2018-08-19_0120-0200_120,1,,,,-4.737318744581606,-1.4216881679392457,-28.768912163327354,-23.993788885879674,-31.456751065685808,-34.77238164232817,-30.035062897746567,-23.595829653408327,,-29.126201144498367,-27.677907002796776,,16.805931948208382,2018-08-19 01:55:26,2018-08-19 01:55:25,1534636526.0,1534636525.0,single
207,194,0.000348,1524.3902439024396,98.159509202454,1.3039999999999998,106595.09202453989,0.010939256059476524,0.001652,0.021881103515625,fm1,0.001652,129.39958592132504,107882.47476054881,15.452,108.20605746828893,0.035974706078306634,0.017103999999999998,0.06610107421875,cf1,0.017103999999999998,1086.9565217391305,95.86056644880173,1.8359999999999999,107298.47494553377,0.027057857456039072,0.01894,0.06365966796875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_124_hp,-10,Aditya_2018-08-19_0120-0200_124,1,,,,-14.32245325795133,-7.433691220721498,-43.66022950088225,-36.05600466665013,-43.50340550835849,-50.39216754558832,-36.06971428763699,-29.910065065617513,-39.2202442369257,-31.354131909282742,-28.880054913270364,10.046548265834922,12.345491019487191,2018-08-19 01:56:05,2018-08-19 01:56:04,1534636565.0,1534636564.0,single
208,217,0.000292,980.3921568627452,93.99606299212599,2.032,105314.96062992128,0.013821737279303315,0.002324,0.035369873046875,fm1,0.002324,108.83761427949499,105890.67944250873,18.368,105.94512195121953,0.03618069161900759,0.020692,0.073333740234375,cf1,0.020692,871.0801393728223,96.15384615384617,2.2880000000000003,103583.91608391608,0.016053506063891904,0.02298,0.038604736328125,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_2_hp,-10,Aditya_2018-08-19_23_2,1,,,,-6.667706616036343,-6.762694805275898,-32.04332066398599,-32.03272165152002,-39.5565655485435,-39.461577359303945,-32.79387074326761,-26.798762431925407,-37.18874732534884,-35.888602071518065,-28.830462711133997,11.949058959093556,9.791275797373368,2018-08-19 02:01:06,2018-08-19 02:01:06,1534636866.0,1534636866.0,single
209,220,0.000436,1533.7423312883434,97.22222222222226,1.296,104938.27160493829,0.027407535252518524,0.001732,0.047576904296875,fm1,0.001732,150.51173991571343,109111.44578313251,13.280000000000001,109.26204819277108,0.0543339300778121,0.015012,0.090087890625,cf1,0.015012,1101.3215859030836,90.70796460176993,1.8079999999999998,107300.88495575225,0.04914314541686906,0.016819999999999998,0.0849609375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_5_hp,-10,Aditya_2018-08-19_23_5,2,,,,-8.261026316588783,-7.775731396946298,-20.265920841767144,-18.98732301583444,-27.474814451922747,-27.96010937156523,-19.699083054976445,-15.108092139878144,-31.24260037228958,-26.170740997219756,-25.29857760947567,12.039825970548831,18.554083591001152,2018-08-19 02:01:23,2018-08-19 02:01:23,1534636883.0,1534636883.0,multiple
210,214,0.0,1121.0762331838564,91.2162162162162,1.7760000000000005,101914.4144144144,0.004681798462734602,0.0017760000000000005,0.01251220703125,fm1,0.0017760000000000005,164.3655489809336,103618.4210526316,12.16,104.02960526315793,0.013527549429666394,0.013936000000000002,0.026458740234375,cf1,0.013936000000000002,965.2509652509652,96.22823984526114,2.068,102514.50676982592,0.009223633584022572,0.016004,0.022735595703125,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,-10,Aditya_2018-08-19_23_17,1,,,,-3.342971004994165,-3.0447785862751244,-32.345469029240824,-30.90206117459249,-38.6076819997809,-38.905874418499934,-35.562903413505765,-29.993423571413537,-46.59174570602201,-40.701959161096866,-37.37561740960839,12.813389046941738,7.8013654178967995,2018-08-19 02:04:03,2018-08-19 02:04:02,1534637043.0,1534637042.0,single
211,215,0.000272,1196.1722488038274,92.92565947242207,1.668,101918.46522781775,0.010842280594342436,0.00194,0.025482177734375,fm1,0.00194,132.48542660307365,104321.31495227996,15.088000000000001,104.45387062566279,0.02732953702293529,0.017028,0.050384521484375,cf1,0.017028,1012.1457489878543,87.72819472616635,1.9719999999999998,101926.9776876268,0.01694708975526295,0.019,0.036468505859375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,-10,Aditya_2018-08-19_23_18,2,,,,1.4089474116747909,-0.2476174310038908,-23.35849549922057,-21.923104264125147,-30.166633185820736,-28.510068343142056,-29.91901575481685,-22.909846552273297,-39.297587150483686,-35.41809740850552,-31.267354508545285,11.52821115324073,16.725675899496448,2018-08-19 02:04:23,2018-08-19 02:04:22,1534637063.0,1534637062.0,multiple
212,216,,,,,,,,,,0.001296,157.5299306868305,106320.93316519547,12.687999999999999,106.55737704918033,0.04854974028347898,0.013984,0.10137939453125,cf1,0.013984,1131.2217194570135,91.26984126984128,1.7640000000000005,100340.13605442178,0.03614870089015646,0.015747999999999998,0.069915771484375,fm1,segment_matching_annotaudio_Aditya_2018-08-19_23_19_hp,-10,Aditya_2018-08-19_23_19,1,,,,,-8.739261299040598,,-31.18563008968709,-39.91388100966353,,-31.174619710622927,-25.189084164746323,,-28.838146114760704,-26.27626178010558,,15.287535779339057,2018-08-19 02:04:35,2018-08-19 02:04:34,1534637075.0,1534637074.0,single
213,218,0.00108,1404.4943820224719,96.75141242937852,1.416,102401.12994350283,0.009518197686156148,0.002496,0.0162353515625,fm1,0.002496,81.14248620577735,106412.33766233768,24.639999999999997,106.4935064935065,0.023421590900837685,0.027136,0.0430908203125,cf1,0.027136,972.7626459143968,92.28515625,2.048,103027.34375,0.02111916258896117,0.029184,0.043670654296875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_37_hp,-10,Aditya_2018-08-19_23_37,3,,,,-15.346918814986287,-7.4664903555603175,-36.10665139695804,-28.29469696773273,-36.64427053107768,-44.524698990503644,-29.177780175517363,-24.07392147807927,-40.428905589158354,-33.50646612636629,-32.607672180158396,9.742094064127988,14.208350243506501,2018-08-19 02:07:16,2018-08-19 02:07:10,1534637236.0,1534637230.0,multiple
214,219,0.000376,1152.073732718894,98.15242494226331,1.732,102771.3625866051,0.01170696860437952,0.002108,0.030242919921875,fm1,0.002108,141.72335600907033,103629.14658349873,14.108,103.77091012191666,0.02599400184669037,0.016216,0.052398681640625,cf1,0.016216,1136.3636363636365,95.31963470319637,1.752,103881.2785388128,0.012310438812409162,0.017968,0.032470703125,fm2,segment_matching_annotaudio_Aditya_2018-08-19_23_40_hp,-10,Aditya_2018-08-19_23_40,1,,,,-7.430857131589594,-9.398320462108293,-23.43295203596126,-25.069474871238107,-31.61073673281735,-29.64327340229865,-22.212416270709056,-16.482063416497926,-38.63111092660566,-38.194529322508856,-31.70253709089946,5.618485179653348,8.45127541872028,2018-08-19 02:07:26,2018-08-19 02:07:25,1534637246.0,1534637245.0,single
215,221,,,,,,,,,,0.00252,149.97000599880025,104785.4785478548,13.332,105.010501050105,0.012613362114026652,0.015852,0.0313720703125,cf1,0.015852,1173.7089201877934,90.58823529411764,1.7,97647.0588235294,0.02295935200590573,0.017552,0.055145263671875,fm1,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_11_hp,-10,Aditya_2018-08-20_0200-0300_11,1,,,,-11.4740898398443,-6.833859621485376,-25.771847293419892,-20.529528204664192,-28.39191691400137,-33.032147132360286,-21.558057292515997,-15.867843272565073,,-32.78080746853942,-37.983382720640584,,14.422265755987363,2018-08-20 02:15:38,2018-08-20 02:15:37,1534724138.0,1534724137.0,single
216,222,0.001332,6250.0,101.26582278481014,0.31600000000000006,69620.25316455697,0.0028757428424365608,0.001648,0.005859375,fm1,0.001648,70.72135785007072,105884.84934219834,28.276,106.02631206677044,0.04221839990272955,0.029924,0.0936279296875,cf1,0.029924,961.5384615384617,89.59537572254338,2.076,103564.5472061657,0.02428883853517696,0.032,0.055755615234375,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_18_hp,-10,Aditya_2018-08-20_0300-0400_18,1,,,,-10.75469804022049,-7.640875286061082,-28.790763469538806,-24.66562313310153,-33.59608385180502,-36.709906605964434,-25.955208565743934,-21.052057982560886,-50.82499904939998,-32.29186504339819,-27.48996461364336,4.7604892819602975,16.430936344227057,2018-08-20 03:09:10,2018-08-20 03:09:08,1534727350.0,1534727348.0,single
217,223,0.00092,1396.6480446927374,94.10112359550563,1.424,103932.58426966293,0.01496906422611421,0.002344,0.032684326171875,fm1,0.002344,135.2813852813853,106224.62787550745,14.78,106.63058186738836,0.039062293501219085,0.017124,0.072662353515625,cf1,0.017124,1237.6237623762374,92.0398009950249,1.6079999999999999,105721.39303482587,0.02099089435089675,0.018732,0.04119873046875,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_19_hp,-10,Aditya_2018-08-20_0300-0400_19,1,,,,-7.526178794855942,-13.429310050233912,-23.436888537110924,-28.878722597292573,-35.700587576364434,-29.797456320986452,-22.27127752613052,-13.857791960340517,-36.49610696459854,-33.55938114413591,-28.164845223174268,12.529458271882744,14.590780872363467,2018-08-20 03:10:10,2018-08-20 03:10:08,1534727410.0,1534727408.0,single
218,224,0.0008320000000000001,1179.245283018868,92.78959810874707,1.692,101063.82978723405,0.022419744498875124,0.002524,0.045501708984375,fm1,0.002524,148.720999405116,102648.02142219576,13.443999999999999,102.64802142219575,0.025792447454609648,0.015968,0.0467529296875,cf1,0.015968,1072.961373390558,85.48387096774194,1.86,96774.19354838708,0.01894582355090348,0.017828,0.042022705078125,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_35_hp,-10,Aditya_2018-08-20_0300-0400_35,1,,,,,-10.044333298136543,,-24.974959361512603,-31.94719572613273,,-21.902862427996187,-15.481238849608976,-32.987386820869915,-34.44973023497507,-31.770148910944357,9.858423313448686,17.164150454453818,2018-08-20 03:22:14,2018-08-20 03:22:13,1534728134.0,1534728133.0,single
219,225,0.000576,1322.7513227513227,92.42021276595746,1.504,101728.72340425533,0.007452047634083541,0.0020800000000000003,0.013702392578125,fm1,0.0020800000000000003,44.79483963447411,103427.41935483873,44.64,103.65143369175628,0.012356142603114769,0.04672,0.025848388671875,cf1,0.04672,572.0823798627002,90.02293577981654,3.4880000000000004,90596.33027522935,0.006840397253690736,0.050208,0.016448974609375,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_56_hp,-10,Aditya_2018-08-20_0300-0400_56,1,,,,-6.254727648415297,-13.817242394414688,-16.973025025870882,-22.95815322878283,-30.38225110023477,-22.819736354235378,-16.565008705820087,-11.171229606192815,-42.554487554438296,-43.2983735209309,-38.162341762367284,11.231220925798814,13.628497911939746,2018-08-20 03:26:38,2018-08-20 03:26:37,1534728398.0,1534728397.0,single
220,226,0.00092,4098.360655737705,100.0,0.48000000000000004,104166.66666666669,0.011799166190571636,0.0014,0.02349853515625,fm1,0.0014,93.70314842578709,106888.47235238989,21.34,106.9821930646673,0.03813418992215682,0.02274,0.07684326171875,cf1,0.02274,1420.4545454545455,90.0,1.4,97142.85714285713,0.02221113207592736,0.02414,0.062835693359375,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_58_hp,-10,Aditya_2018-08-20_0300-0400_58,1,,,,-15.767959718249116,-3.299068306298646,-27.343116750499444,-16.286277377343833,-22.68964746000545,-35.158538871955926,-19.39057915370681,-12.578056231372244,-38.56297363629832,-33.06858610791516,-28.373709496360945,6.9821930646673,16.9821930646673,2018-08-20 03:28:44,2018-08-20 03:28:40,1534728524.0,1534728520.0,single
221,227,0.000108,5813.9534883720935,85.29411764705883,0.34,102941.17647058824,0.004140881266903769,0.0004480000000000001,0.0089111328125,fm1,0.0004480000000000001,146.7997651203758,102085.78143360752,13.616,102.4529964747356,0.011926532915136541,0.014063999999999998,0.032562255859375,cf1,0.014063999999999998,716.3323782234958,85.00717360114778,2.7880000000000003,102582.49641319943,0.010699802074074862,0.016852000000000002,0.028045654296875,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_61_hp,-10,Aditya_2018-08-20_0300-0400_61,1,,,,-7.405699134935991,-8.49451661854336,-27.027892861325327,-27.766902731898213,-34.70850954065973,-33.619692057052355,-26.213992922116365,-20.54362638928516,-47.65814444026772,-39.412485117197,-38.469715778168386,17.158878827676773,17.445822873587822,2018-08-20 03:30:35,2018-08-20 03:30:34,1534728635.0,1534728634.0,single
222,228,0.000368,1077.5862068965516,86.58008658008659,1.848,89826.83982683983,0.01755181763032813,0.002216,0.036651611328125,fm1,0.002216,116.65888940737284,101832.39962651726,17.136000000000003,101.94911297852477,0.03322837892640977,0.019352,0.06109619140625,cf1,0.019352,1207.729468599034,83.53510895883781,1.6520000000000001,87772.39709443101,0.03896065758548227,0.021004,0.084136962890625,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,-10,Aditya_2018-08-20_0300-0400_85,1,,,,-6.7716594994700765,-7.0116684167739285,-27.057710568733977,-25.943541627765413,-33.374884813477486,-33.13487589617365,-26.36321639670357,-20.252265926774303,-35.11355804442287,-28.187474432513085,-29.569816912305946,15.369026398438175,18.414004019686953,2018-08-20 03:35:44,2018-08-20 03:35:43,1534728944.0,1534728943.0,single
223,229,0.000452,1302.0833333333333,93.3420365535248,1.532,95953.00261096604,0.016603780439235813,0.001984,0.027984619140625,fm1,0.001984,168.57720836142954,105600.53981106613,11.856,105.93792172739538,0.04786032283068327,0.01384,0.08526611328125,cf1,0.01384,1054.8523206751054,87.39406779661017,1.888,104343.22033898305,0.0542303767159697,0.015728,0.1126708984375,fm2,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,-10,Aditya_2018-08-20_0300-0400_90,1,,,,-7.1017182240440295,-3.7148875160957626,-33.997443732709016,-29.39471752037701,-36.74359811421263,-40.130428822160894,-33.02871059811687,-26.27013743116136,-35.59586036332493,-25.31514757380293,-26.400487525604376,12.59588517387057,18.543853930785204,2018-08-20 03:37:58,2018-08-20 03:37:58,1534729078.0,1534729078.0,single
224,230,,,,,,,,,,0.001572,115.58021266759131,105111.00832562444,17.296000000000003,105.16882516188717,0.023302393058896524,0.018868,0.04107666015625,cf1,0.018868,915.7509157509156,87.77573529411765,2.176,99264.70588235294,0.020847850370113517,0.021044,0.044647216796875,fm1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_91_hp,-10,Aditya_2018-08-20_0300-0400_91,1,,,,-7.979825393627784,-7.080673283793463,-37.761681567339714,-36.66609717171772,-44.09979630993053,-44.998948419764865,-37.01912302613708,-29.20143207169436,,-33.618774373062685,-32.65198952891627,,17.393089867769522,2018-08-20 03:38:01,2018-08-20 03:38:00,1534729081.0,1534729080.0,single
225,231,,,,,,,,,,0.001256,115.52680221811458,106135.8909174948,17.308,106.36699792003697,0.015357039770130634,0.018564,0.030853271484375,cf1,0.018564,1243.7810945273634,87.5,1.6,106250.0,0.0178151844275221,0.020164,0.0389404296875,fm1,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_92_hp,-10,Aditya_2018-08-20_0300-0400_92,1,,,,-10.617955626112225,-4.237318526376248,-31.679841285414252,-25.81315956934073,-33.798820558569034,-40.179457658305004,-29.561502032192788,-23.32733532360255,,-34.98419354715679,-36.27384982072164,,18.866997920036958,2018-08-20 03:38:24,2018-08-20 03:38:23,1534729104.0,1534729103.0,single
